,card_id,card_type,syllabus_name,subject_name,chapter_id,chapter_name,current_level,num_attempts,total_time_spent,temporal_ratings,retention_value,exam_preparedness_value,learning_efficiency,abs_learning_efficiency,last_attempt_time,num_days
172,74998,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,4,39,EEEE,5.0,100.0,100,100,2023-05-11 23:51:54,176.0
173,74999,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,9,194,HEHHEEEEH,4.0,100.0,75,56,2023-07-17 21:58:21,109.0
174,75000,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,3,73,EEE,7.0,100.0,100,100,2023-05-27 15:56:26,160.0
175,75001,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,4,37,EEEE,8.0,100.0,100,100,2023-05-28 00:08:36,159.0
176,75002,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,4,35,EEEE,8.0,100.0,100,100,2023-05-28 00:08:41,159.0
177,75003,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,4,59,EEEE,8.0,100.0,100,100,2023-05-28 00:08:47,159.0
178,75004,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,L1,8,97,HEHEEEEE,25.0,100.0,100,75,2023-07-17 21:58:37,109.0
179,75005,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,4,64,EEEE,8.0,100.0,100,100,2023-05-28 00:08:52,159.0
180,75006,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,4,41,EEEE,8.0,100.0,100,100,2023-05-28 00:08:59,159.0
181,75007,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,4,30,EEEE,5.0,100.0,100,100,2023-05-11 23:51:45,176.0
182,75008,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,4,83,EEEE,5.0,100.0,100,100,2023-05-11 23:58:11,176.0
183,75009,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,4,30,EEEE,5.0,100.0,100,100,2023-05-11 23:51:59,176.0
184,75010,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,L1,6,102,HEEEEE,25.0,100.0,100,84,2023-07-17 21:57:38,109.0
185,75011,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,4,33,EEEE,8.0,100.0,100,100,2023-05-28 00:09:08,159.0
186,75012,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,2,8,EE,0.0,100.0,100,100,2023-05-25 23:24:48,162.0
187,75013,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,2,18,EE,0.0,100.0,100,100,2023-05-25 23:22:11,162.0
188,75014,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,2,31,EE,0.0,100.0,100,100,2023-05-27 23:51:32,160.0
189,75015,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,2,12,EE,0.0,100.0,100,100,2023-05-27 23:51:37,160.0
190,75016,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,3,49,EEE,7.0,100.0,100,100,2023-05-27 23:57:32,160.0
191,75017,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,2,9,EE,0.0,100.0,100,100,2023-05-27 23:52:42,160.0
192,75018,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,3,29,EEE,7.0,100.0,100,100,2023-05-27 15:57:28,160.0
193,75019,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,2,16,EE,0.0,100.0,100,100,2023-05-27 15:58:05,160.0
194,75020,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,3,21,EEE,4.0,100.0,100,100,2023-05-10 12:49:49,177.0
195,75021,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,3,22,EEE,4.0,100.0,100,100,2023-05-10 12:33:16,177.0
196,75022,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,3,27,EEE,4.0,100.0,100,100,2023-05-10 12:49:14,177.0
197,75023,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,3,20,EEE,4.0,100.0,100,100,2023-05-10 12:46:01,177.0
198,75024,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,3,24,EEE,4.0,100.0,100,100,2023-05-10 12:50:45,177.0
199,75025,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,2,20,EE,0.0,100.0,100,100,2023-05-25 23:16:44,162.0
200,75026,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,5,73,HEEEE,4.0,100.0,100,80,2023-05-10 12:49:56,177.0
201,75027,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,3,28,EEE,4.0,100.0,100,100,2023-05-10 12:33:10,177.0
202,75028,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,3,41,EEE,4.0,100.0,100,100,2023-05-10 12:44:31,177.0
203,75029,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,6,70,EHEEEE,4.0,100.0,100,84,2023-05-14 21:05:16,173.0
204,75031,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,6,84,HEEEHE,0.0,100.0,75,67,2023-05-28 00:09:41,159.0
205,75032,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,3,67,EEE,4.0,100.0,100,100,2023-05-10 12:51:06,177.0
206,75033,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,3,40,EEE,4.0,100.0,100,100,2023-05-10 12:43:43,177.0
207,75034,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,3,34,EEE,4.0,100.0,100,100,2023-05-10 12:51:03,177.0
208,75036,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,3,25,EEE,7.0,100.0,100,100,2023-05-27 23:57:41,160.0
209,75037,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,3,31,EEE,7.0,100.0,100,100,2023-05-27 15:43:04,160.0
210,75039,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,L1,6,59,HEEEEE,25.0,100.0,100,84,2023-07-17 21:57:43,109.0
211,75041,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,3,32,EEE,4.0,100.0,100,100,2023-05-10 12:43:52,177.0
212,75042,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,3,25,EEE,4.0,100.0,100,100,2023-05-10 12:47:29,177.0
213,75043,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,3,26,EEE,4.0,100.0,100,100,2023-05-10 12:42:54,177.0
214,75044,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,2,21,EE,0.0,100.0,100,100,2023-05-27 23:53:01,160.0
215,75045,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,3,20,EEE,4.0,100.0,100,100,2023-05-10 12:50:27,177.0
216,75046,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,3,60,EEE,4.0,100.0,100,100,2023-05-10 12:49:42,177.0
217,75047,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,4,46,EEEE,5.0,100.0,100,100,2023-05-14 20:59:32,173.0
218,75048,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,2,32,EE,0.0,100.0,100,100,2023-05-27 15:42:03,160.0
219,75049,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,3,38,EEE,4.0,100.0,100,100,2023-05-10 12:42:47,177.0
220,75050,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,3,26,EEE,4.0,100.0,100,100,2023-05-10 12:32:17,177.0
221,75051,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,3,21,EEE,4.0,100.0,100,100,2023-05-10 12:51:12,177.0
222,75052,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,3,29,EEE,4.0,100.0,100,100,2023-05-10 12:51:18,177.0
223,75053,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,3,28,EEE,4.0,100.0,100,100,2023-05-10 12:50:40,177.0
224,75054,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,3,59,EEE,0.0,100.0,100,100,2023-05-10 12:48:23,177.0
225,75055,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,3,48,EEE,4.0,100.0,100,100,2023-05-10 12:32:27,177.0
226,75056,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,4,53,PEEE,0.0,100.0,88,88,2023-05-08 16:29:04,179.0
227,75057,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,6,95,EHEEEE,4.0,100.0,100,84,2023-05-14 20:57:58,173.0
228,75058,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,4,32,EEEE,5.0,100.0,100,100,2023-05-14 21:00:41,173.0
229,75059,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,3,30,EEE,4.0,100.0,100,100,2023-05-10 12:45:34,177.0
230,75060,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,3,36,EEE,4.0,100.0,100,100,2023-05-10 12:49:27,177.0
231,75061,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,3,27,EEE,4.0,100.0,100,100,2023-05-10 12:43:37,177.0
232,75062,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,3,37,EEE,4.0,100.0,100,100,2023-05-10 12:45:10,177.0
233,75063,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,3,25,EEE,4.0,100.0,100,100,2023-05-10 12:42:58,177.0
234,75064,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,3,56,EEE,4.0,100.0,100,100,2023-05-10 12:44:25,177.0
235,75065,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,3,38,EEE,4.0,100.0,100,100,2023-05-10 12:33:26,177.0
236,75066,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,3,22,EEE,7.0,100.0,100,100,2023-05-28 00:07:48,159.0
237,75067,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,3,21,EEE,4.0,100.0,100,100,2023-05-10 12:48:18,177.0
238,75068,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,3,43,EEE,0.0,100.0,100,100,2023-05-10 12:48:12,177.0
239,75069,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,3,28,EEE,4.0,100.0,100,100,2023-05-10 12:45:16,177.0
240,75070,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,3,31,EEE,4.0,100.0,100,100,2023-05-10 12:44:07,177.0
241,75071,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,3,26,EEE,0.0,100.0,100,100,2023-05-10 12:47:57,177.0
242,75072,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,6,95,EHEEEE,4.0,100.0,100,84,2023-05-15 18:42:50,172.0
243,75073,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,3,19,EEE,4.0,100.0,100,100,2023-05-10 12:45:54,177.0
244,75074,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,3,49,EEE,4.0,100.0,100,100,2023-05-11 23:58:06,176.0
245,75075,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,4,73,EPEE,0.0,100.0,88,88,2023-05-10 12:54:26,177.0
246,75076,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,3,27,EEE,4.0,100.0,100,100,2023-05-10 12:45:21,177.0
247,75077,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,3,23,EEE,4.0,100.0,100,100,2023-05-10 12:43:15,177.0
248,75078,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,3,24,EEE,4.0,100.0,100,100,2023-05-10 12:43:21,177.0
249,75079,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,3,28,EEE,4.0,100.0,100,100,2023-05-10 12:47:11,177.0
250,75081,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,MAS,4,27,EEEE,25.0,100.0,100,100,2023-07-17 21:59:58,109.0
251,75083,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,4,33,EEEE,25.0,100.0,100,100,2023-07-17 22:00:02,109.0
252,75084,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,3,17,EEE,4.0,100.0,100,100,2023-05-10 12:43:25,177.0
253,75085,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,3,24,EEE,4.0,100.0,100,100,2023-05-10 12:45:42,177.0
254,75086,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,3,16,EEE,4.0,100.0,100,100,2023-05-10 12:48:02,177.0
255,75087,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,3,17,EEE,4.0,100.0,100,100,2023-05-10 12:48:42,177.0
256,75088,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,3,33,EEE,4.0,100.0,100,100,2023-05-10 12:49:19,177.0
257,75089,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,3,20,EEE,4.0,100.0,100,100,2023-05-10 12:44:49,177.0
258,75090,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,3,22,EEE,4.0,100.0,100,100,2023-05-10 12:43:10,177.0
259,75091,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,2,22,EE,0.0,100.0,100,100,2023-05-25 23:21:19,162.0
260,75092,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,3,26,EEE,4.0,100.0,100,100,2023-05-10 12:46:51,177.0
261,75093,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,3,22,EEE,4.0,100.0,100,100,2023-05-10 12:49:03,177.0
262,75094,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,2,16,EE,0.0,100.0,100,100,2023-05-27 23:52:52,160.0
263,75095,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,3,22,EEE,4.0,100.0,100,100,2023-05-10 12:45:49,177.0
264,75096,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,3,36,EEE,4.0,100.0,100,100,2023-05-10 12:44:18,177.0
265,75097,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,3,41,EEE,4.0,100.0,100,100,2023-05-10 12:48:49,177.0
266,75098,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,5,53,HEEEE,4.0,100.0,100,80,2023-05-11 23:58:31,176.0
267,75099,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,9,168,HEAEEEAEE,7.0,100.0,95,85,2023-05-28 00:05:36,159.0
268,75100,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,3,31,EEE,4.0,100.0,100,100,2023-05-10 12:43:30,177.0
269,75101,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,8,157,EHEAEEEE,4.0,100.0,100,85,2023-05-15 18:55:22,172.0
270,75102,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,3,25,EEE,7.0,100.0,100,100,2023-05-28 00:07:56,159.0
271,75103,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,3,43,EEE,4.0,100.0,100,100,2023-05-10 12:47:52,177.0
272,75104,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,3,29,EEE,4.0,100.0,100,100,2023-05-10 12:47:18,177.0
273,75105,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,6,87,HEEEEH,0.0,100.0,75,67,2023-07-17 21:57:53,109.0
274,75106,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,3,31,EEE,4.0,100.0,100,100,2023-05-10 12:46:16,177.0
275,75107,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,6,77,EHEEEE,4.0,100.0,100,84,2023-05-15 18:24:57,172.0
276,75108,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,2,17,EE,0.0,100.0,100,100,2023-05-27 23:54:24,160.0
277,75109,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,2,15,EE,0.0,100.0,100,100,2023-05-27 23:53:59,160.0
278,75110,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,3,31,EEE,0.0,100.0,100,100,2023-05-12 18:57:21,175.0
279,75111,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,3,16,EEE,4.0,100.0,100,100,2023-05-11 23:51:05,176.0
280,75112,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,3,22,EEE,4.0,100.0,100,100,2023-05-11 23:55:43,176.0
281,75113,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,3,19,EEE,4.0,100.0,100,100,2023-05-11 23:56:04,176.0
282,75114,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,3,22,EEE,4.0,100.0,100,100,2023-05-11 23:50:55,176.0
283,75115,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,2,28,EE,0.0,100.0,100,100,2023-05-27 15:47:09,160.0
284,75116,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,3,22,EEE,4.0,100.0,100,100,2023-05-11 23:51:40,176.0
285,75117,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,3,23,EEE,4.0,100.0,100,100,2023-05-12 18:56:46,175.0
286,75118,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,3,22,EEE,4.0,100.0,100,100,2023-05-12 18:53:23,175.0
287,75119,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,3,30,EEE,4.0,100.0,100,100,2023-05-11 23:58:51,176.0
288,75120,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,2,35,EE,0.0,100.0,100,100,2023-05-27 23:54:53,160.0
289,75121,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,3,18,EEE,4.0,100.0,100,100,2023-05-11 23:57:37,176.0
290,75122,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,3,29,EEE,0.0,100.0,100,100,2023-05-11 23:50:04,176.0
291,75123,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,4,26,EEEE,6.0,100.0,100,100,2023-05-17 16:42:24,170.0
292,75124,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,3,28,EEE,4.0,100.0,100,100,2023-05-11 23:57:56,176.0
293,75125,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,3,23,EEE,4.0,100.0,100,100,2023-05-12 19:03:12,175.0
294,75126,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,2,13,EE,0.0,100.0,100,100,2023-05-27 15:56:49,160.0
295,75127,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,2,51,EE,0.0,100.0,100,100,2023-05-27 15:46:48,160.0
296,75128,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,3,23,EEE,4.0,100.0,100,100,2023-05-11 23:55:18,176.0
297,75129,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,7,95,EEEHEHE,0.0,100.0,50,72,2023-05-28 00:04:48,159.0
298,75130,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,3,23,EEE,4.0,100.0,100,100,2023-05-11 23:50:51,176.0
299,75131,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,3,26,EEE,4.0,100.0,100,100,2023-05-12 18:56:08,175.0
300,75132,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,3,23,EEE,4.0,100.0,100,100,2023-05-11 23:54:50,176.0
301,75133,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,3,27,EEE,4.0,100.0,100,100,2023-05-11 23:52:38,176.0
302,75134,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,3,33,EEE,0.0,100.0,100,100,2023-05-12 19:06:08,175.0
303,75135,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,3,65,EEE,4.0,100.0,100,100,2023-05-11 23:57:17,176.0
304,75136,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,3,59,EEE,4.0,100.0,100,100,2023-05-11 23:57:03,176.0
305,75137,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,3,40,EEE,4.0,100.0,100,100,2023-05-12 19:01:28,175.0
306,75138,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,3,31,EEE,4.0,100.0,100,100,2023-05-11 23:57:33,176.0
307,75139,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,2,32,EE,0.0,100.0,100,100,2023-05-27 23:53:15,160.0
308,75141,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,3,28,EEE,4.0,100.0,100,100,2023-05-11 23:54:55,176.0
309,75143,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,3,26,EEE,4.0,100.0,100,100,2023-05-11 23:56:58,176.0
310,75144,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,2,12,EE,0.0,100.0,100,100,2023-05-27 23:55:00,160.0
311,75145,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,2,18,EE,0.0,100.0,100,100,2023-05-27 23:55:05,160.0
312,75146,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,3,23,EEE,4.0,100.0,100,100,2023-05-11 23:51:08,176.0
313,75147,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,3,15,EEE,4.0,100.0,100,100,2023-05-11 23:58:14,176.0
314,75148,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,3,21,EEE,4.0,100.0,100,100,2023-05-12 19:02:40,175.0
315,75149,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,4,22,EEEE,6.0,100.0,100,100,2023-05-17 16:42:30,170.0
316,75150,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,3,19,EEE,4.0,100.0,100,100,2023-05-14 20:41:14,173.0
317,75151,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,2,25,EE,0.0,100.0,100,100,2023-05-27 15:53:08,160.0
318,75152,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,3,25,EEE,4.0,100.0,100,100,2023-05-14 20:56:25,173.0
319,75153,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,3,24,EEE,4.0,100.0,100,100,2023-05-15 18:45:24,172.0
320,75154,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,2,22,EE,0.0,100.0,100,100,2023-05-27 15:49:41,160.0
321,75155,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,3,23,EEE,4.0,100.0,100,100,2023-05-14 21:07:13,173.0
322,75156,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,4,41,EEEE,7.0,100.0,100,100,2023-05-27 15:50:57,160.0
323,75157,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,3,37,EEE,4.0,100.0,100,100,2023-05-14 20:57:08,173.0
324,75158,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,3,42,EEE,4.0,100.0,100,100,2023-05-15 18:42:26,172.0
325,75159,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,3,26,EEE,4.0,100.0,100,100,2023-05-14 21:08:03,173.0
326,75160,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,3,34,EEE,4.0,100.0,100,100,2023-05-15 18:47:45,172.0
327,75161,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,3,104,AEE,4.0,100.0,94,94,2023-05-14 21:02:28,173.0
328,75162,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,2,23,EE,0.0,100.0,100,100,2023-05-27 15:59:35,160.0
329,75163,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,3,17,EEE,4.0,100.0,100,100,2023-05-14 21:07:43,173.0
330,75164,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,3,22,EEE,4.0,100.0,100,100,2023-05-15 18:50:29,172.0
331,75165,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,3,17,EEE,4.0,100.0,100,100,2023-05-14 20:42:10,173.0
332,75166,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,3,22,EEE,4.0,100.0,100,100,2023-05-14 21:00:23,173.0
333,75167,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,3,23,EEE,4.0,100.0,100,100,2023-05-14 21:01:42,173.0
334,75168,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,3,29,EEE,4.0,100.0,100,100,2023-05-14 20:56:11,173.0
335,75169,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,5,76,HEEEE,4.0,100.0,100,80,2023-05-14 21:01:39,173.0
336,75170,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,3,30,EEE,4.0,100.0,100,100,2023-05-14 20:41:28,173.0
337,75171,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,MAS,3,22,EEE,22.0,100.0,100,100,2023-07-17 21:55:58,109.0
338,75172,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,3,20,EEE,4.0,100.0,100,100,2023-05-14 21:02:33,173.0
339,75173,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,3,24,EEE,4.0,100.0,100,100,2023-05-14 21:06:56,173.0
340,75174,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,MAS,3,22,EEE,22.0,100.0,100,100,2023-07-17 21:56:44,109.0
341,75175,question_answer,Class-9,Chemistry,1744,1.2 - Chemical Compounds,NS,2,51,EE,0.0,100.0,100,100,2023-05-28 00:06:59,159.0
