,card_id,session_id,syllabus_name,subject_name,chapter_number,sub_chapter_number,chapter_name,section,card_type,difficulty_level,prior_level,prior_num_attempts,prior_total_time_spent,prior_temporal_ratings,prior_retention_value,prior_exam_preparedness,prior_learning_efficiency,prior_abs_learning_efficiency,prior_attempt_time,attempt_timestamp,attempt_gap_num_days,rating,points_earned,time_spent_sec,next_level
116,79217,29194,Class-9,Biology,5,1,Pollination and Fertilization (qa),5.2 - Examples Of Pollination,question_answer,69,L3,4,129,EEEE,44.0,100.0,100,100,2023-09-07 19:14:54,2023-09-19 15:25:09,12.0,E,14,33,MAS
117,79242,29194,Class-9,Biology,5,1,Pollination and Fertilization (qa),5.3 - Fertilization,question_answer,65,L3,4,362,EEEE,44.0,100.0,100,100,2023-09-07 19:15:29,2023-09-19 15:25:39,12.0,E,16,30,MAS
118,79080,29194,Class-9,Biology,5,1,Pollination and Fertilization (qa),5.1.2 - Cross-pollination,question_answer,62,L3,4,134,EEEE,44.0,100.0,100,100,2023-09-07 19:16:09,2023-09-19 15:26:16,12.0,E,13,38,MAS
119,79076,29194,Class-9,Biology,5,1,Pollination and Fertilization (qa),5.1.2 - Cross-pollination,question_answer,59,L3,4,142,EEEE,44.0,100.0,100,100,2023-09-07 19:16:39,2023-09-19 15:26:37,12.0,E,14,22,MAS
120,79210,29194,Class-9,Biology,5,1,Pollination and Fertilization (qa),5.1.3 - Agents of cross-pollination,question_answer,58,L3,4,199,EEEE,44.0,100.0,100,100,2023-09-07 19:17:20,2023-09-19 15:26:55,12.0,E,15,19,MAS
121,79211,29194,Class-9,Biology,5,1,Pollination and Fertilization (qa),5.1.3 - Agents of cross-pollination,question_answer,54,L3,6,225,PEEEEE,44.0,100.0,100,92,2023-09-07 19:17:41,2023-09-19 15:27:18,12.0,E,13,23,MAS
122,79240,29194,Class-9,Biology,5,1,Pollination and Fertilization (qa),5.3 - Fertilization,question_answer,51,L3,6,318,EPEEEE,19.0,100.0,100,92,2023-09-07 19:18:22,2023-09-19 15:27:44,12.0,E,14,26,MAS
123,79070,29194,Class-9,Biology,5,1,Pollination and Fertilization (qa),5.1.2 - Cross-pollination,fib,7,L0,16,245,EEEHEPEEHEEEHEHE,40.0,100.0,50,72,2023-09-17 16:07:11,2023-09-19 15:27:54,2.0,E,6,10,L1
124,76681,29195,Class-9,Mathematics,4,3,Expansions (ExB),00 - Default,exercise,20,L0,1,119,P,0.0,0.0,50,50,2023-05-16 22:06:28,2023-09-19 17:29:40,126.0,E,0,103,MAS
125,81316,29196,Class-9,Mathematics,6,3,Simultaneous Equations (ExB),00 - Default,exercise,20,NS,0,0,,0.0,0.0,0,0,,2023-09-19 17:47:15,,E,16,626,MAS
126,81321,29198,Class-9,Mathematics,6,3,Simultaneous Equations (ExB),00 - Default,exercise,20,NS,0,0,,0.0,0.0,0,0,,2023-09-19 18:01:38,,H,-5,423,L0
127,81321,29199,Class-9,Mathematics,6,3,Simultaneous Equations (ExB),00 - Default,exercise,20,L0,1,423,H,0.0,0.0,0,0,2023-09-19 18:01:38,2023-09-19 18:15:23,0.0,E,0,287,MAS
128,81311,29200,Class-9,Mathematics,6,3,Simultaneous Equations (ExB),00 - Default,exercise,50,NS,0,0,,0.0,0.0,0,0,,2023-09-19 18:21:56,,E,40,308,MAS
129,81313,29201,Class-9,Mathematics,6,3,Simultaneous Equations (ExB),00 - Default,exercise,50,NS,0,0,,0.0,0.0,0,0,,2023-09-19 18:27:21,,E,40,255,MAS
130,85031,29203,Class-9,Computers,7,3,Conditionals (ExP),00 - Default,exercise,50,NS,0,0,,0.0,0.0,0,0,,2023-09-19 19:20:35,,E,40,619,MAS
131,85032,29204,Class-9,Computers,7,3,Conditionals (ExP),00 - Default,exercise,50,NS,0,0,,0.0,0.0,0,0,,2023-09-19 19:36:34,,E,40,633,MAS
132,84444,29205,Class-9,Physics,5,1,Upthrust in Fluids - A(qa),A.1 - Buoyancy and upthrust,fib,5,L1,1,8,E,50.0,100.0,100,100,2023-09-15 21:28:32,2023-09-19 20:04:51,4.0,E,3,9,L2
133,84446,29205,Class-9,Physics,5,1,Upthrust in Fluids - A(qa),A.1 - Buoyancy and upthrust,fib,3,L1,1,8,E,50.0,100.0,100,100,2023-09-15 21:28:52,2023-09-19 20:05:04,4.0,E,1,14,L2
134,84447,29205,Class-9,Physics,5,1,Upthrust in Fluids - A(qa),A.1 - Buoyancy and upthrust,fib,5,L1,1,9,E,50.0,100.0,100,100,2023-09-15 21:29:01,2023-09-19 20:05:15,4.0,E,3,12,L2
135,84448,29205,Class-9,Physics,5,1,Upthrust in Fluids - A(qa),A.1 - Buoyancy and upthrust,true_false,5,L1,1,9,E,61.0,100.0,100,100,2023-09-15 21:29:10,2023-09-19 20:05:33,4.0,E,2,18,L2
136,84449,29205,Class-9,Physics,5,1,Upthrust in Fluids - A(qa),A.1 - Buoyancy and upthrust,true_false,5,L1,1,31,E,61.0,100.0,100,100,2023-09-15 21:29:41,2023-09-19 20:05:51,4.0,E,3,19,L2
137,84450,29205,Class-9,Physics,5,1,Upthrust in Fluids - A(qa),A.1 - Buoyancy and upthrust,true_false,5,L1,1,16,E,61.0,100.0,100,100,2023-09-15 21:29:56,2023-09-19 20:06:09,4.0,E,3,19,L2
138,84451,29205,Class-9,Physics,5,1,Upthrust in Fluids - A(qa),A.1 - Buoyancy and upthrust,fib,5,L1,1,11,E,50.0,100.0,100,100,2023-09-15 21:31:13,2023-09-19 20:06:15,4.0,E,3,7,L2
139,84459,29205,Class-9,Physics,5,1,Upthrust in Fluids - A(qa),A.2 - Properties of upthrust,question_answer,47,L1,1,52,E,9.0,100.0,100,100,2023-09-15 21:33:58,2023-09-19 20:07:11,4.0,E,24,56,L2
140,84460,29205,Class-9,Physics,5,1,Upthrust in Fluids - A(qa),A.2 - Properties of upthrust,question_answer,43,L1,1,4,E,9.0,100.0,100,100,2023-09-15 21:34:01,2023-09-19 20:07:37,4.0,E,9,27,L2
141,84462,29205,Class-9,Physics,5,1,Upthrust in Fluids - A(qa),A.2 - Properties of upthrust,question_answer,36,L1,1,33,E,30.0,100.0,100,100,2023-09-15 21:34:33,2023-09-19 20:09:02,4.0,E,11,59,L2
142,84455,29205,Class-9,Physics,5,1,Upthrust in Fluids - A(qa),A.1 - Buoyancy and upthrust,question_answer,35,L1,1,23,E,30.0,100.0,100,100,2023-09-15 21:34:55,2023-09-19 20:10:24,4.0,P,-56,82,L0
143,84464,29205,Class-9,Physics,5,1,Upthrust in Fluids - A(qa),A.3 - Reason for upthrust,question_answer,35,L1,1,54,E,30.0,100.0,100,100,2023-09-15 21:39:45,2023-09-19 20:12:00,4.0,E,11,96,L2
144,84454,29205,Class-9,Physics,5,1,Upthrust in Fluids - A(qa),A.1 - Buoyancy and upthrust,question_answer,33,L1,1,24,E,30.0,100.0,100,100,2023-09-15 21:40:08,2023-09-19 20:12:40,4.0,E,10,41,L2
145,84453,29205,Class-9,Physics,5,1,Upthrust in Fluids - A(qa),A.1 - Buoyancy and upthrust,question_answer,26,L1,1,19,E,44.0,100.0,100,100,2023-09-15 21:40:27,2023-09-19 20:13:01,4.0,E,13,21,L2
146,84461,29205,Class-9,Physics,5,1,Upthrust in Fluids - A(qa),A.2 - Properties of upthrust,question_answer,23,L1,1,23,E,44.0,100.0,100,100,2023-09-15 21:40:49,2023-09-19 20:14:14,4.0,P,-37,73,L0
147,84452,29205,Class-9,Physics,5,1,Upthrust in Fluids - A(qa),A.1 - Buoyancy and upthrust,question_answer,19,L1,1,66,E,50.0,100.0,100,100,2023-09-15 21:41:55,2023-09-19 20:15:51,4.0,H,-33,80,L0
148,84455,29205,Class-9,Physics,5,1,Upthrust in Fluids - A(qa),A.1 - Buoyancy and upthrust,question_answer,35,L0,2,105,EP,30.0,100.0,75,75,2023-09-19 20:10:25,2023-09-19 20:17:03,0.0,E,0,72,L0
149,84458,29205,Class-9,Physics,5,1,Upthrust in Fluids - A(qa),A.2 - Properties of upthrust,true_false,5,L1,1,7,E,61.0,100.0,100,100,2023-09-15 21:42:01,2023-09-19 20:17:16,4.0,E,2,13,L2
150,84452,29205,Class-9,Physics,5,1,Upthrust in Fluids - A(qa),A.1 - Buoyancy and upthrust,question_answer,19,L0,2,146,EH,50.0,100.0,50,50,2023-09-19 20:15:51,2023-09-19 20:17:44,0.0,E,0,29,L0
151,84457,29205,Class-9,Physics,5,1,Upthrust in Fluids - A(qa),A.2 - Properties of upthrust,true_false,5,L1,1,12,E,61.0,100.0,100,100,2023-09-15 21:42:13,2023-09-19 20:17:50,4.0,E,4,6,L2
152,84461,29205,Class-9,Physics,5,1,Upthrust in Fluids - A(qa),A.2 - Properties of upthrust,question_answer,23,L0,2,96,EP,44.0,100.0,75,75,2023-09-19 20:14:14,2023-09-19 20:18:49,0.0,E,0,60,L0
153,84463,29205,Class-9,Physics,5,1,Upthrust in Fluids - A(qa),A.3 - Reason for upthrust,true_false,5,L1,1,7,E,61.0,100.0,100,100,2023-09-15 21:42:19,2023-09-19 20:19:00,4.0,E,2,11,L2
154,84456,29205,Class-9,Physics,5,1,Upthrust in Fluids - A(qa),A.2 - Properties of upthrust,true_false,5,L1,1,10,E,61.0,100.0,100,100,2023-09-15 21:42:29,2023-09-19 20:19:07,4.0,E,3,8,L2
155,80359,29206,Class-9,Biology,7,1,Respiration in plants (qa),7.1 - What Is Respiration?,question_answer,38,NS,6,157,PEEEEE,16.0,100.0,100,92,2023-07-29 23:26:27,2023-09-19 20:20:42,52.0,E,12,86,L1
156,80395,29206,Class-9,Biology,7,1,Respiration in plants (qa),7.4 - Aerobic And Anaerobic,true_false,5,NS,3,27,EEE,20.0,100.0,100,0,2023-07-14 19:18:21,2023-09-19 20:24:40,67.0,E,4,18,MAS
157,80397,29206,Class-9,Biology,7,1,Respiration in plants (qa),7.4 - Aerobic And Anaerobic,question_answer,66,NS,7,222,EEEAPEE,0.0,100.0,83,90,2023-08-10 17:43:22,2023-09-19 20:25:24,40.0,E,48,44,L1
158,80480,29206,Class-9,Biology,7,1,Respiration in plants (qa),7.5 - Experiments On Respiration In Plants,rtc,36,NS,4,367,EEEE,14.0,100.0,100,100,2023-07-29 23:29:01,2023-09-19 20:26:26,52.0,E,67,63,MAS
159,80486,29206,Class-9,Biology,7,1,Respiration in plants (qa),7.5 - Experiments On Respiration In Plants,rtc,23,NS,4,65,EEEE,17.0,100.0,100,100,2023-07-29 23:29:26,2023-09-19 20:26:46,52.0,E,38,20,MAS
160,80488,29206,Class-9,Biology,7,1,Respiration in plants (qa),7.5 - Experiments On Respiration In Plants,rtc,43,NS,4,65,EEEE,7.0,100.0,100,100,2023-08-10 17:43:29,2023-09-19 20:27:13,40.0,E,49,28,MAS
161,80357,29206,Class-9,Biology,7,1,Respiration in plants (qa),7.1 - What Is Respiration?,question_answer,24,L1,4,83,EEEE,68.0,100.0,100,100,2023-09-07 18:28:56,2023-09-19 20:28:50,12.0,E,11,27,L2
162,80360,29206,Class-9,Biology,7,1,Respiration in plants (qa),7.1 - What Is Respiration?,question_answer,43,L1,4,62,EEEE,44.0,100.0,100,100,2023-09-07 18:29:33,2023-09-19 20:28:55,12.0,E,28,6,L2
163,80361,29206,Class-9,Biology,7,1,Respiration in plants (qa),7.2 - Respiration Vs. Burning (Combustion),question_answer,67,L1,7,479,HEEEEEE,66.0,100.0,100,86,2023-09-07 18:31:00,2023-09-19 20:30:34,12.0,E,31,99,L2
164,80390,29206,Class-9,Biology,7,1,Respiration in plants (qa),7.3 - The Entire Plant Respires,question_answer,24,L1,4,67,EEEE,68.0,100.0,100,100,2023-09-07 18:31:27,2023-09-19 20:31:03,12.0,E,7,29,L2
165,80391,29206,Class-9,Biology,7,1,Respiration in plants (qa),7.3 - The Entire Plant Respires,question_answer,40,L1,4,112,EEEE,44.0,100.0,100,100,2023-09-07 18:32:07,2023-09-19 20:31:23,12.0,E,22,21,L2
166,80396,29206,Class-9,Biology,7,1,Respiration in plants (qa),7.4 - Aerobic And Anaerobic,question_answer,57,L1,5,191,EEEEE,66.0,100.0,100,100,2023-09-07 18:33:01,2023-09-19 20:32:01,12.0,E,30,38,L2
167,80463,29206,Class-9,Biology,7,1,Respiration in plants (qa),7.4.1 - Differences between aerobic and anaerobic respiration,question_answer,76,L1,4,310,EEEE,44.0,100.0,100,100,2023-09-07 18:33:56,2023-09-19 20:48:37,12.0,E,44,48,L2
168,80464,29206,Class-9,Biology,7,1,Respiration in plants (qa),7.6 - Respiration Contrasted With Photosynthesis,question_answer,84,L1,4,370,EEEE,44.0,100.0,100,100,2023-09-07 18:35:45,2023-09-19 20:49:55,12.0,E,44,78,L2
169,84671,29209,Class-9,Chemistry,3,5,Water (ExN),00 - Default,exercise,20,NS,0,0,,0.0,0.0,0,0,,2023-09-19 20:58:13,,E,16,90,MAS
170,84672,29210,Class-9,Chemistry,3,5,Water (ExN),00 - Default,exercise,20,NS,0,0,,0.0,0.0,0,0,,2023-09-19 21:08:10,,E,16,589,MAS
171,84673,29211,Class-9,Chemistry,3,5,Water (ExN),00 - Default,exercise,50,NS,0,0,,0.0,0.0,0,0,,2023-09-19 21:12:09,,E,40,230,MAS
172,84676,29212,Class-9,Chemistry,3,5,Water (ExN),00 - Default,exercise,20,NS,0,0,,0.0,0.0,0,0,,2023-09-19 21:17:36,,E,16,306,MAS
173,84669,29213,Class-9,Chemistry,3,5,Water (ExN),00 - Default,exercise,50,NS,0,0,,0.0,0.0,0,0,,2023-09-19 21:21:41,,E,40,83,MAS
174,84670,29214,Class-9,Chemistry,3,5,Water (ExN),00 - Default,exercise,20,NS,0,0,,0.0,0.0,0,0,,2023-09-19 21:22:58,,E,16,71,MAS
175,84674,29215,Class-9,Chemistry,3,5,Water (ExN),00 - Default,exercise,20,NS,0,0,,0.0,0.0,0,0,,2023-09-19 21:24:42,,E,16,101,MAS
176,84677,29216,Class-9,Chemistry,3,5,Water (ExN),00 - Default,exercise,20,NS,0,0,,0.0,0.0,0,0,,2023-09-19 21:25:04,,E,16,12,MAS
177,84678,29217,Class-9,Chemistry,3,5,Water (ExN),00 - Default,exercise,20,NS,0,0,,0.0,0.0,0,0,,2023-09-19 21:25:30,,E,16,14,MAS
178,84683,29218,Class-9,Chemistry,3,4,Water (ExE),00 - Default,exercise,50,NS,0,0,,0.0,0.0,0,0,,2023-09-19 21:34:59,,P,10,552,L0
179,84682,29219,Class-9,Chemistry,3,4,Water (ExE),00 - Default,exercise,50,NS,0,0,,0.0,0.0,0,0,,2023-09-19 21:37:22,,E,40,137,MAS
180,84681,29220,Class-9,Chemistry,3,4,Water (ExE),00 - Default,exercise,50,NS,0,0,,0.0,0.0,0,0,,2023-09-19 21:39:25,,E,40,121,MAS
181,84680,29221,Class-9,Chemistry,3,4,Water (ExE),00 - Default,exercise,50,NS,0,0,,0.0,0.0,0,0,,2023-09-19 21:40:19,,E,40,50,MAS
182,84675,29222,Class-9,Chemistry,3,5,Water (ExN),00 - Default,exercise,20,NS,0,0,,0.0,0.0,0,0,,2023-09-19 21:41:14,,E,16,42,MAS
183,84679,29223,Class-9,Chemistry,3,5,Water (ExN),00 - Default,exercise,20,NS,0,0,,0.0,0.0,0,0,,2023-09-19 21:41:21,,E,16,3,MAS
184,85035,29224,Class-9,Computers,7,3,Conditionals (ExP),00 - Default,exercise,50,NS,0,0,,0.0,0.0,0,0,,2023-09-20 15:23:55,,E,40,1246,MAS
185,85033,29225,Class-9,Computers,7,3,Conditionals (ExP),00 - Default,exercise,50,NS,0,0,,0.0,0.0,0,0,,2023-09-20 16:27:06,,E,40,498,MAS
186,84445,29227,Class-9,Physics,5,1,Upthrust in Fluids - A(qa),A.1 - Buoyancy and upthrust,true_false,5,L1,3,30,HEE,56.0,100.0,67,67,2023-09-17 15:39:58,2023-09-20 17:34:50,3.0,E,3,6,L2
187,82882,29230,Class-9,Physics,4,1,Pressure in Fluids (qa),4.01 - Thrust and Presure,question_answer,24,L2,2,114,EE,35.0,100.0,100,100,2023-09-07 15:58:59,2023-09-20 17:37:58,13.0,E,13,23,MAS
188,84113,29230,Class-9,Physics,4,1,Pressure in Fluids (qa),4.13 - Atmospheric pressure vs. altitude,question_answer,0,L0,1,16,H,13.0,100.0,0,0,2023-09-13 23:52:45,2023-09-20 17:48:00,7.0,E,0,97,L1
189,84061,29230,Class-9,Physics,4,1,Pressure in Fluids (qa),4.06 - Pascal’s Law,question_answer,26,L1,1,42,E,26.0,100.0,100,100,2023-09-13 21:20:08,2023-09-20 17:48:18,7.0,E,16,19,L2
190,84064,29230,Class-9,Physics,4,1,Pressure in Fluids (qa),4.07 - Application Of Pascal’s Law,question_answer,49,L1,1,59,E,2.0,100.0,100,100,2023-09-13 21:21:06,2023-09-20 17:48:46,7.0,E,31,28,L2
191,84068,29230,Class-9,Physics,4,1,Pressure in Fluids (qa),4.08 - Examples Of Hydraulic Machines,question_answer,40,L1,1,14,E,2.0,100.0,100,100,2023-09-13 21:21:26,2023-09-20 17:49:37,7.0,E,8,51,L2
192,84069,29230,Class-9,Physics,4,1,Pressure in Fluids (qa),4.08 - Examples Of Hydraulic Machines,question_answer,94,L1,1,13,E,2.0,100.0,100,100,2023-09-13 21:24:30,2023-09-20 17:53:09,7.0,P,-150,213,L0
193,84077,29230,Class-9,Physics,4,1,Pressure in Fluids (qa),4.09 - Atmospheric pressure,question_answer,51,L1,1,74,E,2.0,100.0,100,100,2023-09-13 23:34:29,2023-09-20 17:53:50,7.0,E,31,41,L2
194,84079,29230,Class-9,Physics,4,1,Pressure in Fluids (qa),4.11 - Consequences of atmospheric pressure,question_answer,49,L1,1,29,E,2.0,100.0,100,100,2023-09-13 23:34:58,2023-09-20 17:55:49,7.0,E,26,27,L2
195,84080,29230,Class-9,Physics,4,1,Pressure in Fluids (qa),4.11 - Consequences of atmospheric pressure,question_answer,58,L1,1,74,E,2.0,100.0,100,100,2023-09-13 23:36:11,2023-09-20 17:57:09,7.0,E,29,80,L2
196,84081,29230,Class-9,Physics,4,1,Pressure in Fluids (qa),4.11 - Consequences of atmospheric pressure,question_answer,56,L1,1,62,E,2.0,100.0,100,100,2023-09-13 23:37:12,2023-09-20 18:05:18,7.0,E,28,69,L2
197,84082,29230,Class-9,Physics,4,1,Pressure in Fluids (qa),4.11 - Consequences of atmospheric pressure,question_answer,46,L1,1,142,E,2.0,100.0,100,100,2023-09-13 23:39:33,2023-09-20 18:05:50,7.0,H,-60,32,L0
198,84083,29230,Class-9,Physics,4,1,Pressure in Fluids (qa),4.11 - Consequences of atmospheric pressure,question_answer,64,L1,1,45,E,2.0,100.0,100,100,2023-09-13 23:40:17,2023-09-20 18:06:10,7.0,E,40,21,L2
199,84100,29230,Class-9,Physics,4,1,Pressure in Fluids (qa),4.12 - Measurement of atmospheric pressure,question_answer,91,L1,1,103,E,2.0,100.0,100,100,2023-09-13 23:42:13,2023-09-20 18:07:20,7.0,E,53,71,L2
200,84102,29230,Class-9,Physics,4,1,Pressure in Fluids (qa),4.12 - Measurement of atmospheric pressure,question_answer,81,L1,1,85,E,2.0,100.0,100,100,2023-09-13 23:43:38,2023-09-20 18:08:42,7.0,E,42,82,L2
201,84103,29230,Class-9,Physics,4,1,Pressure in Fluids (qa),4.12 - Measurement of atmospheric pressure,question_answer,67,L1,1,38,E,2.0,100.0,100,100,2023-09-13 23:46:54,2023-09-20 18:09:12,7.0,E,36,31,L2
202,84114,29230,Class-9,Physics,4,1,Pressure in Fluids (qa),4.13 - Atmospheric pressure vs. altitude,question_answer,46,L1,1,62,E,2.0,100.0,100,100,2023-09-13 23:51:05,2023-09-20 18:10:20,7.0,E,23,68,L2
203,84082,29230,Class-9,Physics,4,1,Pressure in Fluids (qa),4.11 - Consequences of atmospheric pressure,question_answer,46,L0,2,174,EH,2.0,100.0,50,50,2023-09-20 18:05:50,2023-09-20 18:11:12,0.0,E,0,53,L0
204,84104,29230,Class-9,Physics,4,1,Pressure in Fluids (qa),4.12 - Measurement of atmospheric pressure,question_answer,43,L1,1,54,E,2.0,100.0,100,100,2023-09-13 23:51:58,2023-09-20 18:11:57,7.0,E,23,45,L2
205,84099,29230,Class-9,Physics,4,1,Pressure in Fluids (qa),4.12 - Measurement of atmospheric pressure,question_answer,23,L1,1,8,E,26.0,100.0,100,100,2023-09-13 23:52:30,2023-09-20 18:12:18,7.0,E,13,6,L2
206,84089,29230,Class-9,Physics,4,1,Pressure in Fluids (qa),4.12 - Measurement of atmospheric pressure,fib,3,L1,3,26,HEE,36.0,100.0,67,67,2023-09-14 19:10:37,2023-09-20 18:12:29,6.0,E,2,6,L2
207,84096,29230,Class-9,Physics,4,1,Pressure in Fluids (qa),4.12 - Measurement of atmospheric pressure,fib,3,L1,3,23,HEE,36.0,100.0,67,67,2023-09-14 19:10:42,2023-09-20 18:12:41,6.0,E,1,13,L2
208,84110,29230,Class-9,Physics,4,1,Pressure in Fluids (qa),4.13 - Atmospheric pressure vs. altitude,fib,3,L1,3,49,HEE,36.0,100.0,67,67,2023-09-14 19:11:06,2023-09-20 18:12:48,6.0,E,3,7,L2
209,84111,29230,Class-9,Physics,4,1,Pressure in Fluids (qa),4.13 - Atmospheric pressure vs. altitude,true_false,5,L1,3,35,HEE,40.0,100.0,67,67,2023-09-14 19:11:12,2023-09-20 18:12:57,6.0,H,-7,9,L0
210,84088,29230,Class-9,Physics,4,1,Pressure in Fluids (qa),4.12 - Measurement of atmospheric pressure,fib,3,L1,4,75,HHEE,36.0,100.0,50,50,2023-09-14 19:12:03,2023-09-20 18:13:11,6.0,H,-5,15,L0
211,83091,29230,Class-9,Physics,4,1,Pressure in Fluids (qa),4.03 - Pressure of a liquid column,fib,3,L2,5,86,EHEEE,46.0,100.0,75,80,2023-09-12 21:01:05,2023-09-20 18:13:21,8.0,E,2,10,MAS
212,84111,29230,Class-9,Physics,4,1,Pressure in Fluids (qa),4.13 - Atmospheric pressure vs. altitude,true_false,5,L0,4,44,HEEH,40.0,100.0,50,50,2023-09-20 18:12:57,2023-09-20 18:13:25,0.0,E,0,5,L0
213,84088,29230,Class-9,Physics,4,1,Pressure in Fluids (qa),4.12 - Measurement of atmospheric pressure,fib,3,L0,5,90,HHEEH,36.0,100.0,50,40,2023-09-20 18:13:11,2023-09-20 18:13:30,0.0,E,0,6,L0
214,83100,29230,Class-9,Physics,4,1,Pressure in Fluids (qa),4.04 - Laws Of Liquid Pressure,question_answer,56,L0,3,185,EHE,2.0,100.0,67,67,2023-09-17 21:38:28,2023-09-20 18:14:40,3.0,E,40,70,L1
215,82858,29230,Class-9,Physics,4,1,Pressure in Fluids (qa),4.01 - Thrust and Presure,fib,5,L3,6,49,EHEEEE,66.0,100.0,100,84,2023-09-12 21:01:12,2023-09-20 18:14:45,8.0,E,1,6,MAS
216,81117,29231,Class-9,Physics,3,1,Laws of Motion (qa),1 - Effect Of Force,question_answer,36,NS,3,96,EEE,5.0,100.0,100,0,2023-08-06 15:20:01,2023-09-20 18:15:09,45.0,E,70,18,MAS
217,81118,29231,Class-9,Physics,3,1,Laws of Motion (qa),1 - Effect Of Force,question_answer,36,NS,3,85,EEE,5.0,100.0,100,0,2023-08-06 15:20:25,2023-09-20 18:15:27,45.0,E,67,18,MAS
218,81119,29231,Class-9,Physics,3,1,Laws of Motion (qa),1 - Effect Of Force,question_answer,24,NS,3,22,EEE,17.0,100.0,100,0,2023-08-06 15:20:33,2023-09-20 18:15:33,45.0,E,42,7,MAS
219,81120,29231,Class-9,Physics,3,1,Laws of Motion (qa),2 - Contact Forces,question_answer,49,NS,3,59,EEE,0.0,100.0,100,0,2023-08-06 15:20:50,2023-09-20 18:15:50,45.0,E,84,17,MAS
220,81122,29231,Class-9,Physics,3,1,Laws of Motion (qa),2 - Contact Forces,question_answer,44,NS,5,260,HEEEE,12.0,100.0,100,80,2023-08-19 11:34:53,2023-09-20 18:16:33,32.0,E,38,43,L1
221,83689,29239,Class-9,Mathematics,13,2,Pythagoras Theorem (ExA),00 - Default,exercise,50,NS,0,0,,0.0,0.0,0,0,,2023-09-20 19:12:53,,E,40,283,MAS
222,81335,29232,Class-9,Mathematics,6,2,Simultaneous Equations (ExA),00 - Default,exercise,50,NS,0,0,,0.0,0.0,0,0,,2023-09-20 19:13:24,,E,40,170,MAS
223,83566,29242,Class-9,Mathematics,24,3,Solution of Right Triangles (ExM),00 - Default,exercise,50,NS,0,0,,0.0,0.0,0,0,,2023-09-20 19:13:42,,E,40,193,MAS
224,81291,29236,Class-9,Mathematics,6,6,Simultaneous Equations [Frank] (ExA),00 - Default,exercise,20,NS,0,0,,0.0,0.0,0,0,,2023-09-20 19:14:28,,E,16,217,MAS
225,81363,29234,Class-9,Mathematics,6,4,Simultaneous Equations (ExC),00 - Default,exercise,50,NS,0,0,,0.0,0.0,0,0,,2023-09-20 19:14:45,,E,40,197,MAS
226,81453,29237,Class-9,Mathematics,6,7,Simultaneous Equations [Frank] (ExB),00 - Default,exercise,50,NS,0,0,,0.0,0.0,0,0,,2023-09-20 19:16:15,,E,40,222,MAS
227,81409,29235,Class-9,Mathematics,6,5,Simultaneous Equations (ExM),00 - Default,exercise,50,NS,0,0,,0.0,0.0,0,0,,2023-09-20 19:16:26,,E,40,147,MAS
228,83828,29244,Class-9,Mathematics,25,3,Complementary Angles (ExM),00 - Default,exercise,50,NS,0,0,,0.0,0.0,0,0,,2023-09-20 19:16:37,,E,40,102,MAS
229,83584,29241,Class-9,Mathematics,24,2,Solution of Right Triangles (ExA),00 - Default,exercise,50,NS,0,0,,0.0,0.0,0,0,,2023-09-20 19:16:49,,E,40,189,MAS
230,84345,29240,Class-9,Mathematics,19,3,Mean and Median (ExB),00 - Default,exercise,20,NS,0,0,,0.0,0.0,0,0,,2023-09-20 19:17:03,,E,16,67,MAS
231,81323,29233,Class-9,Mathematics,6,3,Simultaneous Equations (ExB),00 - Default,exercise,20,NS,0,0,,0.0,0.0,0,0,,2023-09-20 19:17:21,,E,16,134,MAS
232,83816,29243,Class-9,Mathematics,25,2,Complementary Angles (ExA),00 - Default,exercise,20,NS,0,0,,0.0,0.0,0,0,,2023-09-20 19:18:19,,E,16,100,MAS
233,83569,29242,Class-9,Mathematics,24,3,Solution of Right Triangles (ExM),00 - Default,exercise,20,NS,0,0,,0.0,0.0,0,0,,2023-09-20 19:19:06,,E,16,144,MAS
234,81403,29238,Class-9,Mathematics,6,8,Simultaneous Equations [Frank] (ExM),00 - Default,exercise,50,NS,0,0,,0.0,0.0,0,0,,2023-09-20 19:26:51,,H,-12,128,L0
235,84843,29245,Class-9,Mathematics,96,6,Misc Questions 1 (Ex06),00 - Default,exercise,20,NS,0,0,,0.0,0.0,0,0,,2023-09-20 19:29:16,,H,-5,392,L0
236,84101,29248,Class-9,Physics,4,1,Pressure in Fluids (qa),4.12 - Measurement of atmospheric pressure,question_answer,0,L1,1,128,E,44.0,100.0,100,100,2023-09-13 23:55:08,2023-09-20 19:47:58,7.0,E,0,17,L2
237,80181,29249,Class-9,Physics,2,1,Motion (qa),2.1 - Scalar And Vector Quantities,question_answer,36,NS,4,134,EEEE,15.0,100.0,100,100,2023-07-29 23:18:44,2023-09-20 19:48:50,53.0,E,52,43,MAS
238,80182,29249,Class-9,Physics,2,1,Motion (qa),2.1 - Scalar And Vector Quantities,question_answer,23,NS,3,71,EEE,10.0,100.0,100,0,2023-07-17 19:52:52,2023-09-20 19:49:13,65.0,E,19,24,L1
239,80248,29249,Class-9,Physics,2,1,Motion (qa),2.2 - Rest And Motion,question_answer,33,NS,4,101,EEEE,15.0,100.0,100,100,2023-07-29 23:19:27,2023-09-20 19:49:33,53.0,E,30,20,L1
